name,latitude_deg,longitude_deg,country,municipality,iata_code
Muscat International Airport,23.5933,58.284401,OM,Muscat,MCT
Salalah Airport,17.038700103759766,54.09130096435547,OM,Salalah,SLL
Thumrait Air Base,17.666,54.024601,OM,Thumrait,TTH
Shamsi Airfield,27.8465,65.160004,PK,Washuk,
Bahawalpur Airport,29.348100662231445,71.71800231933594,PK,Bahawalpur,BHV
Chitral Airport,35.886213,71.799922,PK,Chitral,CJL
Dera Ghazi Khan Airport,29.961000442504883,70.48590087890625,PK,Dera Ghazi Khan,DEA
Dera Ismael Khan Airport,31.909400939941406,70.89659881591797,PK,Dera Ismael Khan,DSK
Faisalabad International Airport,31.364999771118164,72.99479675292969,PK,Faisalabad,LYP
Gwadar International Airport,25.232391,62.327671,PK,Gwadar,GWD
Gilgit Airport,35.918800354003906,74.33360290527344,PK,Gilgit,GIL
Islamabad International Airport,33.549,72.82566,PK,Attock,ISB
Shahbaz Air Base,28.28420066833496,68.44969940185547,PK,Jacobabad,JAG
Jinnah International Airport,24.9065,67.160797,PK,Karachi,KHI
Allama Iqbal International Airport,31.521601,74.403603,PK,Lahore,LHE
Walton Airport,31.494323,74.346914,PK,Lahore,
Mangla Airport,33.05009841918945,73.63839721679688,PK,Mangla,XJM
Muzaffarabad Airport,34.3390007019043,73.50859832763672,PK,Muzaffarabad,MFG
Mianwali Air Base,32.5630989074707,71.5707015991211,PK,Mianwali,MWD
Moenjodaro Airport,27.3351993560791,68.14309692382812,PK,Moenjodaro,MJD
Masroor Air Base,24.893600463867188,66.93879699707031,PK,Karachi,
Minhas Air Base,33.8690986633,72.4009017944,PK,Kamra,ATG
Multan International Airport,30.20319938659668,71.41909790039062,PK,Multan,MUX
Shaheed Benazirabad Airport,26.2194,68.390099,PK,Nawabashah,WNS
Panjgur Airport,26.954500198364254,64.13249969482422,PK,Panjgur,PJG
Pasni Airport,25.29050064086914,63.34510040283203,PK,Pasni,PSI
Peshawar International Airport,33.993900299072266,71.51460266113281,PK,Peshawar,PEW
Quetta International Airport,30.251399993896484,66.93779754638672,PK,Quetta,UET
Shaikh Zaid Airport,28.383899688720703,70.27960205078125,PK,Rahim Yar Khan,RYK
Rafiqui Air Base,30.758100509643555,72.28250122070312,PK,Shorkot,
Risalpur Air Base,34.08110046386719,71.97260284423828,PK,Risalpur,
Rawalakot Airport,33.849700927734375,73.79810333251953,PK,Rawalakot,RAZ
Skardu Airport,35.33549880981445,75.53600311279297,PK,Skardu,KDU
Faisal Air Base,24.87420082092285,67.11849975585938,PK,Karachi,
Sukkur Airport,27.722000122070312,68.79170227050781,PK,Mirpur Khas,SKZ
Sehwan Sharif Airport,26.473100662231445,67.71720123291016,PK,Sehwan Sharif,SYW
Mushaf Air Base,32.04859924316406,72.66500091552734,PK,Sargodha,SGI
Saidu Sharif Airport,34.8135986328125,72.35279846191406,PK,Saidu Sharif,SDT
Sialkot International Airport,32.535557,74.363892,PK,Sialkot,SKT
Sui Airport,28.645099639892575,69.1769027709961,PK,Sui,SUL
Turbat International Airport,25.986400604248047,63.03020095825195,PK,Turbat,TUK
Zhob Airport,31.358400344848633,69.4636001586914,PK,Fort Sandeman,PZH
Al Asad Air Base,33.7855987549,42.4412002563,IQ,Hīt,IQA
Al Taqaddum Air Base,33.33810043335,43.597099304199,IQ,Al Habbaniyah,TQD
Balad Southeast Airport / Joint Base Balad,33.940201,44.361599,IQ,Al Bakr,
Baghdad International Airport / New Al Muthana Air Base,33.262501,44.2346,IQ,Baghdad,BGW
Mosul International Airport,36.305801,43.1474,IQ,Mosul,OSM
Erbil International Airport,36.23759841918945,43.96319961547851,IQ,Arbil,EBL
Kirkuk Air Base,35.469501,44.3489,IQ,Kirkuk,KIK
Basra International Airport,30.549101,47.662102,IQ,Basra,BSR
Al Najaf International Airport,31.989853,44.404317,IQ,Najaf,NJF
Qayyarah West Airport,35.7672,43.125099,IQ,Qayyarah,RQW
Al Sahra Army Air Field,34.673199,43.542999,IQ,Tikrit,
Sulaymaniyah International Airport,35.5617485046,45.3167381287,IQ,Sulaymaniyah,ISU
Tall Afar Army Air Field,36.2831,42.403,IQ,Tall Afar,
Al Taji Army Air Field,33.52389907836914,44.25669860839844,IQ,Taji,
Ali Air Base,30.935801,46.090099,IQ,Nasiriyah,XNH
Ubaydah Bin Al Jarrah Airport,32.481998,45.757099,IQ,Al Kut,
Abu ad Duhur Air Base,35.732200622558594,37.10419845581055,SY,Abu ad Duhur,
An Nasiriyah Air Base,33.91899871826172,36.866600036621094,SY,,
Khalkhalah Air Base,33.077301025390625,36.55820846557617,SY,Buraq,
Al Qusayr Air Base,34.56909942626953,36.57279968261719,SY,Al-Qusayr,
Aleppo International Airport,36.180698,37.2244,SY,Aleppo,ALP
Damascus International Airport,33.4114990234375,36.51559829711914,SY,Damascus,DAM
Deir ez-Zor Airport,35.2854,40.175999,SY,Deir ez-Zor,DEZ
Qamishli Airport,37.020599,41.191399,SY,Qamishly,KAC
Hmeimim Air Base,35.4011,35.9487,SY,Latakia,LTK
Palmyra Airport,34.5574,38.316898,SY,Tadmur,PMS
Doha International Airport,25.261101,51.565102,QA,Doha,DIA
Al Udeid Air Base,25.1173000336,51.3149986267,QA,Ar Rayyan,XJD
Hamad International Airport,25.273056,51.608056,QA,Doha,DOH
Al Anad Air Base,13.1747,44.765099,YE,Al Anad,
Aden International Airport,12.8295,45.028801,YE,Aden,ADE
Ataq Airport,14.5513,46.826199,YE,Ataq,AXK
Al Ghaydah International Airport,16.193341,52.174186,YE,Al Ghaydah,AAY
Hodeidah International Airport,14.753000259399414,42.97629928588867,YE,Hodeida,HOD
Riyan Mukalla International Airport,14.6626,49.375,YE,Riyan,RIY
Sana'a International Airport,15.476300239562988,44.21969985961914,YE,Sana'a,SAH
Socotra International Airport,12.63070011138916,53.905799865722656,YE,Socotra Islands,SCT
Seiyun Hadhramaut International Airport,15.9661,48.7883,YE,Seiyun,GXF
Ta'izz International Airport,13.6859998703,44.1390991211,YE,Ta'izz,TAI
Zagora Airport,30.263858,-5.853341,MA,Zagora,OZG
"Warren ""Bud"" Woods Palmer Municipal Airport",61.594898,-149.08901,US,Palmer,PAQ
Barter Island Long Range Radar Station Airport,70.134003,-143.582001,US,Barter Island,BTI
Bethel Airport,60.77980042,-161.8379974,US,Bethel,BET
Allen Army Airfield,63.9944992065,-145.722000122,US,Delta Junction Ft Greely,BIG
Wiley Post Will Rogers Memorial Airport,71.285402,-156.766008,US,Utqiaġvik,BRW
Birchwood Airport,61.4165,-149.507004,US,Birchwood,
Cold Bay Airport,55.207871,-162.725029,US,Cold Bay,CDB
Clear Airport,64.299738,-149.117432,US,Clear,
Merle K (Mudhole) Smith Airport,60.491798,-145.477997,US,Cordova,CDV
Cape Romanzof LRRS Airport,61.78030014,-166.0390015,US,Cape Romanzof,CZF
Deering Airport,66.068901,-162.766914,US,Deering,DRG
Adak Airport,51.883564,-176.642783,US,Adak,ADK
Dillingham Airport,59.04470062,-158.5050049,US,Dillingham,DLG
Kodiak Airport,57.75,-152.4940033,US,Kodiak,ADQ
Tom Madsen (Dutch Harbor) Airport,53.89881,-166.544996,US,Unalaska,DUT
Elmendorf Air Force Base,61.251709,-149.807097,US,Anchorage,EDF
Cape Newenham LRRS Airport,58.6464004517,-162.06300354,US,Cape Newenham,EHM
Eielson Air Force Base,64.66570282,-147.102005,US,Fairbanks,EIL
Emmonak Airport,62.78609848,-164.4909973,US,Emmonak,EMK
Kenai Municipal Airport,60.570946,-151.245174,US,Kenai,ENA
Fairbanks International Airport,64.815102,-147.856003,US,Fairbanks,FAI
Ladd Army Airfield,64.837502,-147.613998,US,Fairbanks,FBK
Kake Airport,56.961312,-133.910202,US,Kake,
Ambler Airport,67.105529,-157.855339,US,Ambler,ABL
Edward G. Pitka Sr Airport,64.736198,-156.936997,US,Galena,GAL
Gulkana Airport,62.155859,-145.454662,US,Gulkana,GKN
Gambell Airport,63.767694,-171.733303,US,Gambell,GAM
Gustavus Airport,58.4253006,-135.7070007,US,Gustavus,GST
Holy Cross Airport,62.18830108642578,-159.77499389648438,US,Holy Cross,HCR
Huslia Airport,65.697899,-156.350998,US,Huslia,HSL
Haines Airport,59.243921,-135.523925,US,Haines,HNS
Homer Airport,59.644456,-151.479235,US,Homer,HOM
Egegik Airport,58.184386,-157.374873,US,Egegik,EGX
Bob Baker Memorial Airport,66.976128,-160.439014,US,Kiana,IAN
Iliamna Airport,59.754398,-154.910996,US,Iliamna,ILI
Indian Mountain LRRS Airport,65.992798,-153.703995,US,Utopia Creek,UTO
Juneau International Airport,58.355,-134.576004,US,Juneau,JNU
King Salmon Airport,58.677845,-156.651965,US,King Salmon,AKN
Anaktuvuk Pass Airport,68.133598,-151.742996,US,Anaktuvuk Pass,AKP
Ketchikan International Airport,55.35559845,-131.7140045,US,Ketchikan,KTN
Klawock Airport,55.579201,-133.076004,US,Klawock,KLW
Cape Lisburne LRRS Airport,68.875099,-166.110001,US,Cape Lisburne,LUR
McGrath Airport,62.95289993,-155.6060028,US,McGrath,MCG
Merrill Field,61.212792,-149.843988,US,Anchorage,MRI
Mekoryuk Airport,60.372338,-166.269751,US,Mekoryuk,MYU
Ted Stevens Anchorage International Airport,61.179004,-149.992561,US,Anchorage,ANC
Aniak Airport,61.581600189208984,-159.54299926757812,US,Aniak,ANI
Nenana Municipal Airport,64.548772,-149.074516,US,Nenana,ENN
Annette Island Airport,55.037663,-131.572609,US,Metlakatla,ANN
Anvik Airport,62.646702,-160.190994,US,Anvik,ANV
Nome Airport,64.51219940185547,-165.44500732421875,US,Nome,OME
Northway Airport,62.9613,-141.929001,US,Northway,ORT
Ralph Wien Memorial Airport,66.88469696,-162.598999,US,Kotzebue,OTZ
St George Airport,56.577345,-169.663823,US,St George,STG
Port Clarence Coast Guard Station,65.2537002563,-166.85899353,US,Port Clarence,KPC
Petersburg James A Johnson Airport,56.80170059,-132.9450073,US,Petersburg,PSG
Port Heiden Airport,56.957893,-158.630219,US,Port Heiden,PTH
Platinum Airport,59.017675,-161.827927,US,Platinum,PTU
Nuiqsut Airport,70.209999,-151.005998,US,Nuiqsut,NUI
Arctic Village Airport,68.1147,-145.578995,US,Arctic Village,ARC
Ruby Airport,64.727203,-155.470001,US,Ruby,RBY
Savoonga Airport,63.686401,-170.492996,US,Savoonga,SVA
Deadhorse Airport,70.19470215,-148.4649963,US,Deadhorse,SCC
Sand Point Airport,55.313908,-160.522099,US,Sand Point,SDP
Sitka Rocky Gutierrez Airport,57.04710006713867,-135.36199951171875,US,Sitka,SIT
St Paul Island Airport,57.166311,-170.222555,US,St Paul Island,SNP
Sparrevohn LRRS Airport,61.09740067,-155.5740051,US,Sparrevohn,SVW
Soldotna Airport,60.474935,-151.038471,US,Soldotna,SXQ
Eareckson Air Station,52.71229935,174.1139984,US,Shemya,SYA
Talkeetna Airport,62.320499420166,-150.09399414062,US,Talkeetna,TKA
Tatalina LRRS Airport,62.8944015503,-155.977005005,US,Takotna,TLJ
Atqasuk Edward Burnell Sr Memorial Airport,70.46704,-157.436013,US,Atqasuk,ATK
Unalakleet Airport,63.888401,-160.798996,US,Unalakleet,UNK
Valdez Pioneer Field,61.132712,-146.246567,US,Valdez,VDZ
Seward Airport,60.130478,-149.418612,US,Seward,SWD
Wrangell Airport,56.48429871,-132.3699951,US,Wrangell,WRG
Wainwright Airport,70.638,-159.994995,US,Wainwright,AIN
Wasilla Airport,61.571701,-149.539993,US,Wasilla,WWA
Yakutat Airport,59.508717,-139.660435,US,Yakutat,YAK
Canton Island Airport,-2.7681200504300003,-171.710006714,KI,Abariringa,CIS
Fort Yukon Airport,66.571651,-145.249987,US,Fort Yukon,FYU
Balimo Airport,-8.05000019073,142.932998657,PG,Balimo,OPU
Baimuru Airport,-7.49686002731,144.819900513,PG,Baimuru,VMU
Rota International Airport,14.1743,145.242996,MP,Rota Island,ROP
Saipan International Airport,15.119,145.729004,MP,"I Fadang, Saipan",SPN
Andersen Air Force Base,13.584,144.929998,GU,Yigo,UAM
Antonio B. Won Pat International Airport,13.4834,144.796005,GU,Hagåtña,GUM
Tinian International Airport,14.998101,145.61923,MP,Tinian Island,TIQ
Laguindingan International Airport,8.612203,124.456496,PH,Cagayan de Oro,CGY
Cagayan North International Airport,18.182388,121.745853,PH,Lal-lo,LLC
Central Mindanao Airport,6.91229,124.92446,PH,M'lang,
Barking Sands Airport,22.0228,-159.785004,US,Kekaha,BKH
Hana Airport,20.795601,-156.014008,US,Hana,HNM
Hickam Air Force Base,21.335278,-157.948333,US,Honolulu,HIK
Kapalua Airport,20.9629,-156.673004,US,Lahaina,JHM
Kalaeloa Airport,21.3074,-158.070009,US,Kapolei,JRF
Ellison Onizuka Kona International Airport at Keahole,19.738783,-156.045603,US,Kailua-Kona,KOA
Lihue Airport,21.976,-159.339005,US,Lihue,LIH
Molokai Airport,21.152901,-157.095993,US,Kaunakakai,MKK
Waimea Kohala Airport,20.001301,-155.667999,US,Waimea (Kamuela),MUE
Kaneohe Bay MCAS (Marion E. Carl Field) Airport,21.4505,-157.768005,US,Kaneohe,NGF
Daniel K Inouye International Airport,21.32062,-157.924228,US,Honolulu,HNL
Lanai Airport,20.785675,-156.951324,US,Lanai City,LNY
Kahului International Airport,20.896263,-156.431837,US,Kahului,OGG
Hilo International Airport,19.721399,-155.048004,US,Hilo,ITO
Marshall Islands International Airport,7.06476,171.272003,MH,Majuro Atoll,MAJ
Kaieteur International Airport,5.17275476456,-59.491481781,GY,Kaieteur Falls,KAI
Bucholz Army Air Field,8.720120429992676,167.73199462890625,MH,Kwajalein,KWA
Cassidy International Airport,1.986278,-157.350011,KI,Kiritimati,CXI
Henderson Field,28.2017,-177.380997,UM,Sand Island,MDY
Point Lay LRRS Airport,69.732903,-163.005005,US,Point Lay,PIZ
Chuuk International Airport,7.461870193481445,151.84300231933594,FM,Weno Island,TKK
Pohnpei International Airport,6.985099792480469,158.20899963378906,FM,Pohnpei Island,PNI
Babelthuap Airport,7.36731,134.544236,PW,Babelthuap Island,ROR
Kosrae International Airport,5.35698,162.957993,FM,Okat,KSA
Yap International Airport,9.49891,138.082993,FM,Yap Island,YAP
Wake Island Airfield,19.282437,166.636637,UM,Wake Island,AWK
Aeropuerto Nacional de Coronel Oviedo,-25.516273,-56.408497,PY,Coronel Oviedo,
"Base de la Fuerza Aérea Paraguaya ""Mayor Infante Rivarola""",-21.680442,-62.3964,PY,Mayor Infante Rivarola,
Gangshan Air Force Base,22.782499,120.263,TW,Kaohsiung (Gangshan),
Kinmen Airport,24.4279,118.359001,TW,Shang-I,KNH
Pingtung South Airport,22.672399520874023,120.46199798583984,TW,Pingtung,
Longtan Air Base,24.853588,121.236392,TW,Longtan,
Matsu Nangan Airport,26.1598,119.958,TW,Matsu (Nangan),LZN
Taitung Airport,22.7549991607666,121.10199737548828,TW,Taitung City,TTT
Kaohsiung International Airport,22.577101,120.349998,TW,Kaohsiung (Xiaogang),KHH
Chiayi Airport,23.46179962158203,120.39299774169922,TW,Chiayi City,CYI
Hengchun Airport,22.041099548339844,120.7300033569336,TW,Hengchung,HCN
Lanyu Airport,22.027000427246097,121.53500366210938,TW,Orchid Island,KYD
Taichung International Airport / Ching Chuang Kang Air Base,24.2647,120.621002,TW,Taichung (Qingshui),RMQ
Matsu Beigan Airport,26.224199,120.002998,TW,Matsu (Beigan),MFK
Tainan International Airport / Tainan Air Base,22.950399,120.206001,TW,Tainan (Rende),TNN
Hsinchu Air Base,24.8180007935,120.939002991,TW,Hsinchu City,HSZ
Penghu Magong Airport,23.568701,119.627998,TW,Huxi,MZG
Chihhang Air Base,22.7931,121.181999,TW,Taitung City,
Pingtung North Airport,22.700199127197266,120.48200225830078,TW,Pingtung,PIF
Taipei Songshan Airport,25.069400787353516,121.552001953125,TW,Taipei City,TSA
Taiwan Taoyuan International Airport,25.0777,121.233002,TW,Taoyuan,TPE
Hualien Airport,24.023099899291992,121.61799621582033,TW,Hualien City,HUN
Narita International Airport,35.764702,140.386002,JP,Narita,NRT
Shinshu-Matsumoto Airport,36.166801,137.923004,JP,Matsumoto,MMJ
Ibaraki Airport / JASDF Hyakuri Air Base,36.181099,140.414993,JP,Omitama,IBR
Ioto (Iwo Jima) Airbase,24.784153,141.32261,JP,Ogasawara,IWO
Kansai International Airport,34.427299,135.244003,JP,Osaka,KIX
Nanki Shirahama Airport,33.6622009277,135.363998413,JP,Shirahama,SHM
Kobe Airport,34.6328010559082,135.2239990234375,JP,Kobe,UKB
Konotori Tajima Airport,35.512798,134.787003,JP,Toyooka,TJH
Tokachi-Obihiro Airport,42.7332992554,143.216995239,JP,Obihiro,OBO
New Chitose Airport,42.7752,141.692001,JP,Sapporo,CTS
Hakodate Airport,41.77,140.822006,JP,Hakodate,HKD
JASDF Chitose Air Base,42.794498,141.666,JP,Chitose,
Kushiro Airport,43.041,144.192993,JP,Kushiro,KUH
Memanbetsu Airport,43.8805999756,144.164001465,JP,Ōzora,MMB
Nakashibetsu Airport,43.5774993896,144.960006714,JP,Nakashibetsu,SHB
Sapporo Okadama Airport,43.117447,141.38134,JP,Sapporo,OKD
JASDF Kenebetsu Airfield,43.425154,144.741354,JP,Betsukai,
Tokachi Airport,42.890499,143.158005,JP,Obihiro,
Wakkanai Airport,45.4042015076,141.800994873,JP,Wakkanai,WKJ
Iki Airport,33.7490005493,129.785003662,JP,Iki,IKI
Yamaguchi Ube Airport,33.930000305200004,131.279006958,JP,Ube,UBJ
Tsushima Airport,34.2849006653,129.330993652,JP,Tsushima,TSJ
Monbetsu Airport,44.303901672399995,143.404006958,JP,Monbetsu,MBE
Asahikawa Airport,43.670799,142.447006,JP,Higashikagura,AKJ
Okushiri Airport,42.0717010498,139.432998657,JP,Okushiri Island,OIR
Rishiri Airport,45.2420005798,141.186004639,JP,Rishiri,RIS
JASDF Ashiya Air Base,33.883099,130.653,JP,Ashiya,
Yakushima Airport,30.385599,130.658997,JP,Yakushima,KUM
Fukue Airport,32.666302,128.832993,JP,Goto,FUJ
Fukuoka Airport,33.585899353027344,130.4510040283203,JP,Fukuoka,FUK
New Tanegashima Airport,30.605100631699997,130.990997314,JP,Tanegashima,TNE
Kagoshima Airport,31.8034,130.718994,JP,Kagoshima,KOJ
Miyazaki Airport,31.877199173,131.449005127,JP,Miyazaki,KMI
Oita Airport,33.479400634799994,131.736999512,JP,Oita,OIT
Kitakyushu Airport,33.845901,131.035004,JP,Kitakyushu,KKJ
Saga Airport,33.149700164799995,130.302001953,JP,Saga,HSG
Kumamoto Airport,32.83729934692383,130.85499572753906,JP,Kumamoto,KMJ
Nagasaki Airport,32.916901,129.914001,JP,Nagasaki,NGS
JMSDF Kanoya Air Base,31.36672,130.838805,JP,Kanoya,
JASDF Tsuiki Air Base,33.685001,131.039993,JP,Tsuiki,
Chubu Centrair International Airport,34.858398,136.804993,JP,Tokoname,NGO
Amami Airport,28.430599212646484,129.71299743652344,JP,Amami,ASJ
Okinoerabu Airport,27.425501,128.701004,JP,Wadomari,OKE
Kikai Airport,28.321300506599997,129.927993774,JP,Kikai,KKX
Tokunoshima Airport,27.836399,128.880997,JP,Amagi,TKN
Nagoya Airport / JASDF Komaki Air Base,35.255759,136.924095,JP,Nagoya,NKM
Fukui Airport,36.1427993774,136.223999023,JP,,FKJ
Gifu Airport,35.3941,136.869995,JP,Gifu,QGU
JASDF Hamamatsu Air Base,34.750198,137.703003,JP,Hamamatsu,
Komatsu Airport / JASDF Komatsu Air Base,36.3946,136.406998,JP,Kanazawa,KMQ
Oki Global Geopark Airport,36.178388,133.323566,JP,Okinoshima,OKI
Mount Fuji Shizuoka Airport,34.796043,138.187752,JP,Makinohara / Shimada,FSZ
Toyama Airport,36.64830017089844,137.18800354003906,JP,Toyama,TOY
Noto Satoyama Airport,37.293098,136.962006,JP,Wajima,NTQ
JASDF Shizuhama Air Base,34.812801,138.298004,JP,Yaizu,
Hiroshima Airport,34.4361,132.919006,JP,Hiroshima,HIJ
Okayama Momotaro Airport,34.756901,133.854996,JP,Okayama,OKJ
Izumo Enmusubi Airport,35.413601,132.889999,JP,Izumo,IZO
JASDF Hofu Airfield,34.034746,131.548716,JP,Hofu,
Yonago Kitaro Airport / JASDF Miho Air Base,35.492199,133.235992,JP,Yonago,YGJ
Iwakuni Kintaikyo Airport / Marine Corps Air Station Iwakuni,34.146333,132.247238,JP,Iwakuni,IWK
Kochi Ryoma Airport,33.546101,133.669006,JP,Nankoku,KCZ
Matsuyama Airport,33.82720184326172,132.6999969482422,JP,Matsuyama,MYJ
Osaka International Airport,34.7855,135.438004,JP,Osaka,ITM
Tottori Sand Dunes Conan Airport,35.530102,134.167007,JP,Tottori,TTJ
Tokushima Awaodori Airport / JMSDF Tokushima Air Base,34.132801,134.606995,JP,Tokushima,TKS
Takamatsu Airport,34.214199066199996,134.01600647,JP,Takamatsu,TAK
Iwami Airport,34.676399231,131.789993286,JP,Masuda,IWJ
Yao Airport,34.59629821777344,135.60299682617188,JP,Yao,
Aomori Airport,40.73469924926758,140.6909942626953,JP,Aomori,AOJ
Yamagata Airport,38.4119,140.371002,JP,Higashine,GAJ
Sado Airport,38.0601997375,138.414001465,JP,Sado,SDS
Fukushima Airport,37.22740173339844,140.43099975585938,JP,Sukagawa,FKS
JMSDF Hachinohe Air Base / Hachinohe Airport,40.551181,141.465428,JP,Hachinohe,HHE
Iwate Hanamaki Airport,39.4286,141.134995,JP,Hanamaki,HNA
Akita Airport,39.615601,140.218994,JP,Akita,AXT
Misawa Airport / Misawa Air Base,40.703201,141.367996,JP,Misawa,MSJ
Niigata Airport,37.9558982849,139.121002197,JP,Niigata,KIJ
Odate Noshiro Airport,40.191898,140.371002,JP,Kitaakita,ONJ
Sendai Airport,38.139702,140.917007,JP,Natori,SDJ
JASDF Matsushima Air Base,38.4049,141.220001,JP,Ishinomaki,
Shonai Airport,38.812199,139.787003,JP,Shonai,SYO
JMSDF Atsugi Air Base / Naval Air Facility Atsugi,35.454601,139.449997,JP,Ayase / Yamato,NJA
JMSDF Tateyama Air Base,34.987099,139.828995,JP,Tateyama,
Chofu Airport,35.6717,139.528,JP,Chofu,
Hachijojima Airport,33.115002,139.785995,JP,Hachijojima,HAC
Iruma Air Base,35.8419,139.410995,JP,Sayama,
JGSDF Kisarazu Airfield,35.3983,139.910004,JP,Kisarazu,
JMSDF Shimofusa Air Base,35.798901,140.011002,JP,Matsudo,
Oshima Airport,34.782001495399996,139.36000061,JP,Izu Oshima,OIM
Miyakejima Airport,34.073600769,139.559997559,JP,Miyakejima,MYE
Tokyo Haneda International Airport,35.552299,139.779999,JP,Tokyo,HND
Utsunomiya Airport,36.5145,139.87101,JP,Utsunomiya,
Yokota Air Base,35.748501,139.348007,JP,Fussa,OKO
